,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
3993,4815,inconnu,kayanja,pedagogie,FD,SUD-KIVU,H,55.0,29,49.0,G,A,1.0,G
3994,4820,inconnu,kahya cibanda,pedagogie,FD,NORD-KIVU,H,55.0,28,57.0,G,G,1.0,G
3995,4860,inconnu,ruwenzori,pedagogie,FD,NORD-KIVU,H,51.0,29,60.2999992371,G,G,1.0,G
3996,4861,inconnu,sake,pedagogie,FD,NORD-KIVU,F,52.0,30,59.4000015259,G,G,1.0,G
3998,4866,inconnu,belge,commmerciale et adm,FD,ORIENTALE,H,50.0,28,62.7999992371,G,G,1.0,G
3999,4882,inconnu,MUGUNGA,sociale,FD,NORD-KIVU,F,55.0,27,60.6999994914,G,G,3.0,E
4000,4891,inconnu,bagira,pedagogie,FD,SUD-KIVU,H,54.0,30,44.0,G,A,1.0,G
4003,4925,inconnu,MWANA,latin philo,FD,NORD-KIVU,H,57.0,28,56.866666158,G,E,3.0,G
4012,5047,inconnu,kanzulinzuli,latin philo,FD,NORD-KIVU,H,54.0,29,68.6999969482,G,G,1.0,G
4017,5129,inconnu,belge,inconnu,FD,inconnu,F,56.8765221107,31,76.5,A,G,1.0,A
4018,5130,inconnu,LWANGA,pedagogie,FD,SUD-KIVU,H,52.0,29,64.6999969482,G,G,1.0,A
4027,5670,inconnu,gs de la salle,pedagogie,FD,SUD-KIVU,H,52.0,30,59.2000007629,G,G,4.0,F
4030,5720,inconnu,vuhika,latin philo,FD,NORD-KIVU,H,59.0,24,69.0000025432,E,G,3.0,A
4033,5767,inconnu,visolo,sociale,FD,NORD-KIVU,H,58.0,27,66.0999984741,G,G,2.0,G
4042,6268,inconnu,pt seminaire tumaini letu,latin philo,FD,NORD-KIVU,H,62.0,24,62.6000003815,G,G,2.0,G
4046,6351,inconnu,mululu,pedagogie,FD,NORD-KIVU,H,52.0,25,64.5000025432,G,G,3.0,C
4047,6352,inconnu,diabena,commmerciale et adm,FD,KINSHASA,F,52.0,24,60.8333346049,G,G,3.0,E
4050,6395,inconnu,utamaduni,pedagogie,FD,NORD-KIVU,F,56.0,29,61.0,G,G,3.0,E
4062,6592,inconnu,MWANGAZA,latin philo,FD,KATANGA,H,59.0,26,70.1500015259,D,G,2.0,A
4074,6680,inconnu,de beni,sociale,FD,NORD-KIVU,H,54.0,27,61.0,G,G,2.0,G
4075,6681,inconnu,tuendelee,pedagogie,FD,SUD-KIVU,H,61.0,28,61.0999984741,G,G,2.0,A
4077,6717,inconnu,mgr byaghene,pedagogie,FD,SUD-KIVU,H,63.0,27,59.6000003815,G,G,2.0,G
4083,6769,inconnu,mikeno isl,sociale,FD,NORD-KIVU,H,61.0,27,66.8500022888,G,G,2.0,A
4084,6773,inconnu,mont kitenge,pedagogie,FD,ORIENTALE,H,52.0,31,53.9000002543,G,E,3.0,G
4090,6926,inconnu,Mwangaza,pedagogie,FD,NORD-KIVU,H,59.0,26,59.7333335876,G,G,3.0,G
4092,6952,inconnu,bandari,commmerciale et adm,FD,SUD-KIVU,F,55.0,28,57.5999997457,G,G,3.0,G
4093,6964,inconnu,mikeno isl,sociale,FD,NORD-KIVU,H,54.0,26,58.9666671753,G,G,3.0,G
4113,7125,inconnu,INSTITUT BWINZI,pedagogie,FD,SUD-KIVU,H,70.0,27,44.0,G,A,1.0,G
4123,7302,inconnu,mikeno isl,inconnu,FD,NORD-KIVU,H,54.0,28,57.7666664124,G,G,3.0,G
4124,7310,inconnu,auto,pedagogie,FD,SUD-KIVU,H,77.0,27,56.3333333333,G,E,3.0,G
4165,7709,inconnu,itk mahamba,pedagogie,FD,NORD-KIVU,H,64.0,25,60.7999992371,G,G,1.0,G
4166,7713,inconnu,sake,pedagogie,FD,NORD-KIVU,H,69.0,24,61.7749996185,G,G,4.0,B
4167,7719,inconnu,bunyanga,pedagogie,FD,ORIENTALE,H,63.0,25,65.3750009537,G,G,4.0,D
4168,7726,inconnu,tmaini,commerciale informatique,FD,SUD-KIVU,F,68.0,23,61.875,G,G,4.0,D
4169,7732,inconnu,hekima,sociale,FD,NORD-KIVU,F,51.0,23,56.6999994914,G,G,3.0,G
4170,7777,inconnu,patemo,pedagogie,FD,NORD-KIVU,H,60.0,27,49.8500003815,G,D,2.0,G
4172,7793,inconnu,MUGUNGA,sociale,FD,NORD-KIVU,H,60.0,24,66.2666676839,G,G,3.0,E
4173,7805,inconnu,Mwandu,bio-chimie,FD,NORD-KIVU,H,60.0,25,67.5,E,G,3.0,G
4174,7809,inconnu,mfuki,pedagogie,FD,KASAI ORIENTAL,H,52.0,26,44.0,G,A,2.0,G
4175,7815,inconnu,mululu,pedagogie,FD,NORD-KIVU,H,53.0,24,64.366666158,E,G,3.0,G
4176,7816,inconnu,mikeno isl,pedagogie,FD,NORD-KIVU,F,65.0,25,58.2333323161,G,G,3.0,E
4177,7832,inconnu,auto,pedagogie,FD,NORD-KIVU,F,59.0,25,57.9000015259,G,G,3.0,G
4178,7847,inconnu,Mwandu,latin philo,FD,NORD-KIVU,F,64.0,24,62.25,G,G,4.0,F
4179,7850,inconnu,MWANGI,latin philo,FD,NORD-KIVU,F,63.0,27,59.9666659037,G,G,3.0,E
4180,7851,inconnu,MWANDU,latin philo,FD,NORD-KIVU,F,56.0,24,60.9750003815,G,G,4.0,B
4181,7866,inconnu,kuntwala,latin philo,FD,inconnu,H,55.0,25,60.5000009537,G,G,4.0,F
4187,8099,inconnu,bagira,pedagogie,FD,SUD-KIVU,H,56.0,37,61.6500015259,G,G,2.0,D
4192,8162,inconnu,kabila,math-physique,FD,MANIEMA,H,51.0,29,43.7999992371,G,A,2.0,G
4193,8176,inconnu,hekima,sociale,FD,NORD-KIVU,H,51.0,28,54.3333333333,G,G,3.0,G
4194,8190,inconnu,Lycée Mwandu,latin philo,FD,NORD-KIVU,F,66.0,22,67.8999996185,F,G,4.0,A
4201,8252,inconnu,katana,pedagogie,FD,SUD-KIVU,H,63.0,31,67.0999984741,G,G,1.0,G
4202,8257,inconnu,musienene,latin philo,FD,NORD-KIVU,H,59.0,24,63.25,G,G,2.0,D
4206,8291,inconnu,LWANGA,sociale,FD,SUD-KIVU,H,50.0,25,46.8999996185,G,A,2.0,G
4210,8339,inconnu,sake,pedagogie,FD,NORD-KIVU,F,53.0,51,64.5999984741,G,G,3.0,E
4222,8443,inconnu,tuendelee,pedagogie,FD,SUD-KIVU,H,64.0,24,64.0,G,G,3.0,C
4232,8530,inconnu,la releve,pedagogie,FD,SUD-KIVU,F,58.0,25,49.0,G,A,1.0,G
4234,8554,inconnu,epaf,bio-chimie,FD,MANIEMA,H,58.0,24,60.4000002543,G,G,3.0,E
4240,8603,inconnu,tuendelee,pedagogie,FD,SUD-KIVU,H,53.0,29,59.6500015259,G,G,2.0,G
4241,8605,inconnu,gs 8 mars,pedagogie,FD,NORD-KIVU,F,59.0,26,54.5,G,G,1.0,G
4248,8630,inconnu,muhe,commmerciale et adm,FD,SUD-KIVU,H,56.0,26,76.4500007629,A,G,2.0,A
4251,8635,inconnu,hodari,sociale,FD,NORD-KIVU,H,50.0,26,62.4666671753,G,G,3.0,G
4255,8653,inconnu,de beni,sociale,FD,NORD-KIVU,H,52.0,29,45.4000015259,G,A,1.0,G
4256,8655,inconnu,mabakanga,pedagogie,FD,NORD-KIVU,H,53.0,29,61.5,G,G,1.0,G
4261,8694,inconnu,kamagema,pedagogie,FD,SUD-KIVU,H,72.0,25,53.0,G,E,3.0,G
4262,8697,inconnu,bushumba,latin philo,FD,SUD-KIVU,H,62.0,25,56.0,G,G,3.0,G
4264,8700,inconnu,edap isp bkv,math-physique,FD,SUD-KIVU,H,50.0,23,69.7000007629,D,G,4.0,D
4266,8710,inconnu,la releve,pedagogie,FD,SUD-KIVU,H,69.0,25,49.7999992371,G,A,1.0,G
4271,8752,inconnu,baraka,pedagogie,FD,SUD-KIVU,H,53.0,27,54.2999992371,G,D,2.0,D
4275,8778,inconnu,fazili,pedagogie,FD,SUD-KIVU,H,53.0,29,65.8000030518,G,G,1.0,A
4276,8782,inconnu,itk mahamba,electronique générale,FD,NORD-KIVU,H,52.0,28,64.0249986649,G,G,4.0,D
4277,8810,inconnu,bukinanyana,pedagogie,FD,SUD-KIVU,H,50.0,29,55.1333325704,G,G,3.0,G
4281,8843,inconnu,ceago,pedagogie,FD,NORD-KIVU,F,63.0,27,44.0,G,A,1.0,G
4294,8941,inconnu,savana school international,latin philo,FD,NORD-KIVU,H,52.0,25,56.5999997457,G,G,3.0,G
4296,8949,inconnu,nyantende,latin philo,FD,SUD-KIVU,H,58.0,23,68.5,C,G,3.0,E
4298,8952,inconnu,aleluya,sociale,FD,NORD-KIVU,H,56.0,22,62.7333323161,E,G,3.0,G
4310,9060,inconnu,mgr guido maria conforti,bio-chimie,FD,SUD-KIVU,F,57.0,24,53.8333333333,G,E,3.0,G
4318,9110,inconnu,cirezi,pedagogie,FD,SUD-KIVU,F,60.0,22,44.0,G,A,1.0,G
4319,9123,inconnu,bushumba kafubi,pedagogie,FD,SUD-KIVU,H,50.0,32,53.5999984741,G,G,1.0,G
4321,9139,inconnu,gs consulaire congolaise/rwanda,pedagogie,FD,NORD-KIVU,F,54.0,23,57.5,G,G,3.0,E
4326,9157,inconnu,maadibisho,pedagogie,FD,NORD-KIVU,F,62.0,22,57.4000002543,G,G,3.0,G
4331,9194,inconnu,mont tshikenge,latin philo,FD,BAS CONGO,F,67.0,21,60.633333842,G,G,3.0,E
4334,9201,inconnu,hekima,sociale,FD,NORD-KIVU,H,58.0,25,61.1666679382,G,G,3.0,E
4342,9233,inconnu,saint pierre apôtre,pedagogie,FD,SUD-KIVU,H,56.0,23,60.9666646321,G,G,3.0,E
4347,9255,inconnu,la félicité,pedagogie,FD,ORIENTALE,F,62.0,25,47.0,G,A,1.0,G
4349,9262,inconnu,Lycée Mwandu,bio-chimie,FD,NORD-KIVU,F,51.0,24,60.2666664123,G,G,3.0,G
4352,9283,inconnu,uvira,pedagogie,FD,SUD-KIVU,F,54.0,28,48.0,G,A,1.0,G
4353,9289,inconnu,mboga,sociale,FD,NORD-KIVU,H,61.0,24,55.8666661581,G,G,3.0,G
4358,9331,inconnu,matcha,sociale,FD,NORD-KIVU,H,59.0,24,51.5666656494,G,C,3.0,G
4366,9366,inconnu,mgr guido maria conforti,pedagogie,FD,SUD-KIVU,H,65.0,23,56.8999989827,G,G,3.0,G
4370,9386,inconnu,les vert,pedagogie,FD,SUD-KIVU,F,63.0,28,59.0999997457,G,G,3.0,A
4372,9427,inconnu,edap isp walikale,sociale,FD,NORD-KIVU,H,56.0,29,42.0999984741,G,A,1.0,G
4373,9428,inconnu,sauvetage,pedagogie,FD,NORD-KIVU,H,52.0,23,58.9333343506,G,G,3.0,G
4379,9453,inconnu,itso,latin philo,FD,NORD-KIVU,H,52.0,23,52.9000015259,G,A,1.0,G
4380,9463,inconnu,lumiere,pedagogie,FD,SUD-KIVU,H,70.0,23,56.2333348592,G,G,3.0,G
4381,9470,inconnu,ibanga,math-physique,FD,SUD-KIVU,H,54.0,27,59.6999994914,G,G,3.0,G
4382,9484,inconnu,ruhamiro,sociale,FD,NORD-KIVU,H,51.0,22,58.0333328247,G,G,3.0,G
4383,9493,inconnu,mululu,pedagogie,FD,NORD-KIVU,H,54.0,21,66.3333333333,E,G,3.0,C
4386,9509,inconnu,Alleluya,sociale,FD,NORD-KIVU,H,63.0,25,61.2666664124,G,G,3.0,C
4396,9580,inconnu,wamaza,math-physique,FD,NORD-KIVU,H,52.0,31,36.4000015259,G,A,1.0,G
4403,9641,inconnu,vihya,pedagogie,FD,NORD-KIVU,F,51.0,30,58.4500007629,G,G,2.0,G
4406,9653,inconnu,de beni,sociale,FD,NORD-KIVU,F,59.0,24,49.8000005086,G,C,3.0,G
4407,9663,inconnu,la releve,latin philo,FD,KINSHASA,F,77.0,25,56.4666659037,G,G,3.0,G
4408,9666,inconnu,gs tumba,bio-chimie,FD,NORD-KIVU,H,53.0,23,58.1999994914,G,G,3.0,G
4427,9892,inconnu,ruvunda,pedagogie,FD,NORD-KIVU,H,50.0,22,56.3499984741,G,G,2.0,G
4430,9932,inconnu,tusome,sociale,FD,SUD-KIVU,H,52.0,30,60.2000007629,G,G,2.0,G
4431,9941,inconnu,edap/upn,commmerciale et adm,FD,NORD-KIVU,H,63.0,25,49.1499996185,G,D,2.0,G
4436,9984,inconnu,technique de l’Étude sociale,sociale,FD,KATANGA,H,51.0,24,62.0499992371,G,G,2.0,G
4437,9991,inconnu,it bugabo,sociale,FD,NORD-KIVU,F,61.0,23,57.8000011444,G,G,2.0,G
4439,9999,inconnu,mont sionii,sociale,FD,NORD-KIVU,F,51.0,22,52.5,G,D,2.0,G
4440,10003,inconnu,kilambo,pedagogie,FD,NORD-KIVU,H,50.0,25,49.7999992371,G,D,2.0,G
4441,10004,inconnu,de beni,sociale,FD,NORD-KIVU,F,54.0,21,52.3999996185,G,D,2.0,G
4443,10020,inconnu,rutoboko,sociale,FD,NORD-KIVU,F,51.0,20,55.0,G,G,1.0,G
4444,10023,inconnu,imaki/kirumba,sociale,FD,NORD-KIVU,H,51.0,22,57.4500007629,G,G,2.0,G
4450,10066,inconnu,carmel,economie,FD,inconnu,H,55.0,24,58.7000007629,G,G,2.0,G
4451,10074,inconnu,tujenge,pedagogie,FD,NORD-KIVU,H,52.0,32,48.0,G,A,1.0,G
4460,10129,inconnu,kausa,sociale,FD,NORD-KIVU,F,60.0,21,48.4000015259,G,A,2.0,G
4478,10246,inconnu,complexe scolaire asteria urafiki,pedagogie,FD,SUD-KIVU,F,52.0,23,56.1999988556,G,G,2.0,G
4494,10335,inconnu,edap/kasuku,pedagogie,FD,MANIEMA,H,51.0,30,48.0,G,A,1.0,G
4501,10389,inconnu,instituti ndosho,commmerciale et adm,FD,NORD-KIVU,H,51.0,23,41.0,G,A,1.0,G
4507,10427,inconnu,gs la promise,sociale,FD,NORD-KIVU,H,50.0,22,40.0,G,A,1.0,G
4517,10469,inconnu,mutsoperwa,pedagogie,FD,NORD-KIVU,H,55.0,21,48.0,G,A,1.0,G
4518,10473,inconnu,laudjo,pedagogie,FD,ORIENTALE,H,50.0,27,46.0,G,A,1.0,G
4522,10509,inconnu,Lwanga,sociale,FD,SUD-KIVU,H,53.0,25,62.6000003815,G,G,2.0,A
4533,10553,inconnu,burhuza,pedagogie,FD,SUD-KIVU,H,55.0,23,48.0,G,A,1.0,G
4534,10555,inconnu,bwindi,pedagogie,FD,SUD-KIVU,H,59.0,26,60.1999988556,G,G,2.0,G
4535,10556,inconnu,edap/kasuku,sociale,FD,MANIEMA,F,53.0,25,52.0,G,D,2.0,G
4540,10584,inconnu,bokoro,latin philo,FD,BANDUNDU,H,62.0,22,57.3999996185,G,G,2.0,G
4542,10595,inconnu,nsindo,sociale,FD,NORD-KIVU,H,54.0,26,46.0,G,A,1.0,G
4551,10652,inconnu,ebi,pedagogie,FD,NORD-KIVU,H,54.0,22,56.9000015259,G,G,1.0,G
4552,10655,inconnu,de beni,latin philo,FD,NORD-KIVU,H,54.0,21,54.8000011444,G,D,2.0,G
4555,10672,inconnu,kasheke,pedagogie,FD,SUD-KIVU,F,51.0,22,59.4000015259,G,G,2.0,A
4566,10709,inconnu,mambo,pedagogie,FD,NORD-KIVU,H,52.0,22,56.1999988556,G,D,2.0,G
4571,10728,inconnu,z,latin philo,FD,NORD-KIVU,H,53.0,21,40.0,G,A,1.0,G
4576,10752,inconnu,Lycée Mwandu,latin philo,FD,NORD-KIVU,F,64.0,21,60.9499988556,G,G,2.0,A
4580,10777,inconnu,source du savoir,pedagogie,FD,NORD-KIVU,H,59.0,23,43.0,G,A,1.0,G
4584,10808,inconnu,kanzulinzuli,sociale,FD,NORD-KIVU,H,53.0,27,60.0499992371,G,G,2.0,G
4587,10817,inconnu,mapendo/ngese,pedagogie,FD,NORD-KIVU,H,51.0,28,59.8500003815,G,G,2.0,G
4606,10921,inconnu,Lwanga,pedagogie,FD,SUD-KIVU,H,55.0,22,61.7999992371,G,G,2.0,G
4613,11348,privé,ujumbe,pedagogie,FD,NORD-KIVU,H,56.0,23,64.5999984741,G,G,1.0,G
4621,11393,protestant,kibali,pedagogie,FD,NORD-KIVU,H,58.0,23,56.4000015259,G,G,1.0,G
4622,11396,privé,alpha,pedagogie,FD,SUD-KIVU,H,51.0,26,53.5999984741,G,G,1.0,G
4627,11449,catholique,sebyera,hotesse d'acceuil,FD,NORD-KIVU,H,52.0,21,60.5999984741,G,G,1.0,G
4630,11464,publique,lemera,pedagogie,FD,SUD-KIVU,H,52.0,22,54.5,G,G,1.0,A
4644,11601,privé,autsau,latin philo,FD,ORIENTALE,F,54.0,20,56.5,G,G,1.0,G
4645,11612,privé,mont des oliviers,sociale,FD,NORD-KIVU,H,58.0,19,61.7999992371,G,G,1.0,G
4646,11615,privé,Institut BWANGA,pedagogie,FD,NORD-KIVU,H,58.0,19,41.0,G,A,1.0,G
4648,11669,catholique,masanikilo,pedagogie,FD,KATANGA,H,57.0,26,40.0,G,A,1.0,G
4650,11687,privé,la charite divine,pedagogie,FD,SUD-KIVU,F,55.0,24,52.0999984741,G,A,1.0,G
4663,11851,privé,groupe scolaire gilgali,pedagogie,FD,NORD-KIVU,F,56.0,23,55.0,G,G,1.0,G
4667,11884,privé,lusaka,pedagogie,FD,NORD-KIVU,H,52.0,20,41.0,G,A,1.0,G
4668,11886,privé,Institut BWANGA,pedagogie,FD,NORD-KIVU,F,51.0,21,43.0,G,A,1.0,G
4669,11887,privé,Institut BWANGA,pedagogie,FD,NORD-KIVU,F,56.0,20,42.0,G,A,1.0,G
4678,11981,protestant,odari,latin philo,FD,NORD-KIVU,H,51.0,21,60.7999992371,G,G,1.0,G
4679,11982,protestant,lumbishi,pedagogie,FD,SUD-KIVU,H,52.0,25,40.0,G,A,1.0,G
4686,12055,publique,de basoko,sociale,FD,NORD-KIVU,H,51.0,31,58.7000007629,G,G,1.0,G
4689,12084,privé,bethsaida,sociale,FD,NORD-KIVU,F,63.0,20,64.6999969482,G,G,1.0,G
4697,12129,publique,de kindu,pedagogie,FD,MANIEMA,H,55.0,22,59.4000015259,G,G,1.0,G
4705,12203,publique,bundji,sociale,FD,NORD-KIVU,H,61.0,20,57.0999984741,G,G,1.0,G
4711,12251,publique,Institut MWANZO,pedagogie,FD,SUD-KIVU,F,54.0,19,47.9000015259,G,A,1.0,G
4713,12256,privé,tsiesi,pedagogie,FD,NORD-KIVU,H,53.0,22,59.7999992371,G,G,1.0,G
4714,12360,autodidacte,fdf,fdf,FD,BANDUNDU,H,60.0,29,44.0,G,A,1.0,G
