ID,DIPPERC,SCHOOL_RIGHT,OPTION_RIGHT,FAC,CGPA,DistinctionRatio,EchecRatio,Pass1stSessionRatio
4106,53.0,itig,mec gene,FSTA,67.1999969482,G,G,G
4171,52.0,itig,mec gene,FSEG,53.8999996185,G,D,G
4301,52.0,itig,electricite,FSTA,57.3999996185,G,G,G
4306,52.0,itig,electricite,FSTA,72.2999992371,D,G,D
4380,51.0,itig,electricite,FSTA,63.1500015259,G,G,G
4385,59.0,itig,mec gene,FSTA,62.1000003815,G,G,G
4488,58.0,itig,electricite,FSTA,47.875,G,A,G
4494,52.0,itig,electricite,FSTA,60.7999992371,G,G,G
4722,55.0,itig,electricite,FSEG,56.3500003815,G,G,G
6488,58.0,itig,mec gene,FSTA,57.2000007629,G,G,G
6540,53.0,itig,electricite,FSTA,52.9500007629,G,C,G
6541,63.0,itig,electricite,FSTA,61.6666666667,G,G,E
6713,61.0,itig,mec gene,FSTA,63.7999992371,G,G,G
7093,56.0,itig,electricite,FSEG,59.7666664123,G,G,G
7531,57.0,itig,mec gene,FSTA,63.633333842,E,G,G
7539,59.0,itig,electricite,FSTA,55.375,G,C,F
7578,60.0,itig,mec gene,FSTA,57.9499988556,G,C,F
7602,54.0,itig,electricite,FSTA,52.1999994914,G,A,G
7609,59.0,itig,mec gene,FSTA,52.2666664124,G,C,G
7623,61.0,itig,mec gene,FSTA,51.6000003815,G,D,G
7644,68.0,itig,mec gene,FSTA,73.9499988556,A,G,D
7653,60.0,itig,electricite,FSTA,63.2750005722,G,G,D
7657,59.0,itig,electricite,FSTA,62.625,G,G,F
8460,67.0,itig,electricite,FSTA,69.0999984741,B,G,F
8661,59.0,itig,mec gene,FSTA,58.4000015259,G,G,A
8663,67.0,itig,mec gene,FSTA,72.3000030518,D,G,G
8668,64.0,itig,mec gene,FSTA,52.4499994914,G,C,G
8696,59.0,itig,mec gene,FSTA,57.3000005086,G,G,E
9036,59.0,itig,electricite,FSTA,71.9333343506,C,G,A
9037,52.0,itig,mec gene,FSTA,59.566666921,G,G,E
9056,61.0,itig,electronique générale,FSTA,56.8250007629,G,D,D
9066,72.0,itig,electricite,FSTA,61.0166664124,E,C,E
9067,66.0,itig,electricite,FSTA,61.1666679383,G,G,A
9078,69.0,itig,electricite,FSTA,80.7666651408,A,G,A
9172,64.0,itig,electricite,FSTA,68.5999984741,G,G,A
9295,63.0,itig,electricite,FSTA,67.8000005086,E,G,E
9296,65.0,itig,electricite,FSTA,58.6999994914,G,E,E
9349,60.0,itig,mec gene,FSTA,53.7999992371,G,E,G
9376,64.0,itig,electricite,FSTA,66.1999994914,G,G,C
9412,70.0,itig,mec gene,FSTA,48.25,G,A,G
9465,67.0,itig,mec gene,FSTA,48.0,G,A,G
9602,53.0,itig,mec gene,FD,50.0,G,D,G
9851,64.0,itig,electricite,FSTA,71.2999992371,A,G,A
10179,67.0,itig,electricite,FSTA,68.0500011444,D,G,D
10256,56.0,itig,mec gene,FSTA,58.6999988556,G,G,D
10274,58.0,itig,mec gene,FSTA,65.3499984741,G,G,D
10332,54.0,itig,mec gene,FSTA,60.9000015259,G,G,G
10333,58.0,itig,mec gene,FSTA,60.7000007629,G,G,A
10400,55.0,itig,mec gene,FSTA,59.9499988556,G,G,G
10448,60.0,itig,electricite,FSTA,65.4000015259,G,G,A
10491,61.0,itig,mec gene,FSTA,58.3999996185,G,G,D
10528,59.0,itig,electricite,FSTA,72.4500007629,A,G,D
10642,53.0,itig,mec gene,FSTA,58.7000007629,G,G,A
10849,55.0,itig,electricite,FSTA,68.1500015259,G,G,G
10924,57.0,itig,electricite,FSTA,60.1999988556,G,G,G
11995,52.0,itig,electronique générale,FSTA,47.0,G,A,G
4777,52.0,jiwe,pedagogie,FSDC,58.5999984741,G,G,G
11877,50.0,jiwe,pedagogie,FD,46.4000015259,G,A,G
12038,52.0,jiwe,pedagogie,FD,47.25,G,A,G
5048,50.0,tupendane,bio-chimie,FD,59.0999984741,G,G,G
6514,56.0,tupendane,bio-chimie,FSTA,49.4249992371,G,A,G
6548,52.0,tupendane,bio-chimie,FSDC,60.6499996185,G,G,G
7129,53.0,tupendane,bio-chimie,FSDC,59.2666664123,G,G,G
8238,51.0,tupendane,bio-chimie,FSDC,62.8250007629,G,G,B
8317,63.0,tupendane,bio-chimie,FSEG,57.0249996185,G,C,F
8983,65.0,tupendane,bio-chimie,FSTA,47.0,G,A,G
9973,53.0,tupendane,bio-chimie,FSTA,53.8500022889,G,D,G
10192,52.0,tupendane,sociale,FD,59.0,G,G,G
10234,52.0,tupendane,bio-chimie,FSDC,59.9499988556,G,G,D
10238,52.0,tupendane,bio-chimie,FM,62.25,G,G,G
10294,50.0,tupendane,bio-chimie,FM,51.3999996185,G,D,G
11604,57.0,tupendane,sociale,FM,59.0,G,G,G
11702,50.0,tupendane,bio-chimie,FM,55.0999984741,G,A,G
11802,50.0,tupendane,sociale,FSDC,58.9000015259,G,G,G
11903,55.0,tupendane,bio-chimie,FSDC,58.0999984741,G,G,A
12078,54.0,tupendane,bio-chimie,FSEG,47.75,G,A,G
12119,59.0,tupendane,bio-chimie,FM,47.5,G,A,G
8602,52.0,bimenya,pedagogie,FPSE,47.25,G,A,G
11442,60.0,bimenya,sociale,FSEG,52.9000015259,G,G,G
11724,51.0,bimenya,pedagogie,FM,46.4000015259,G,A,G
12175,51.0,bimenya,pedagogie,FM,48.5,G,A,G
3288,61.0,saint paul,math-physique,FSTA,48.25,G,A,G
3747,53.0,saint paul,math-physique,FSEG,61.7999992371,G,G,G
4101,59.0,saint paul,bio-chimie,FSTA,65.2999992371,G,G,D
4728,50.0,saint paul,bio-chimie,FSDC,62.9000015259,G,G,G
6958,53.0,saint paul,latin philo,FD,60.9500007629,G,G,G
7065,61.0,saint paul,bio-chimie,FSEG,53.9333343506,G,E,G
7275,50.0,saint paul,math-physique,FSEG,60.6000010173,G,G,C
7711,56.0,saint paul,latin philo,FSDC,56.4500007629,G,D,G
8373,57.0,saint paul,math-physique,FSTA,55.366666158,G,E,G
8397,51.0,saint paul,math-physique,FSTA,52.0999997457,G,C,G
8701,58.0,saint paul,math-physique,FSTA,51.4666671753,G,C,G
8722,52.0,saint paul,math-physique,FSTA,66.5249996185,F,G,D
8887,54.0,saint paul,math-physique,FSTA,55.4833335877,G,E,E
8979,54.0,saint paul,bio-chimie,FSTA,48.75,G,A,G
8989,56.0,saint paul,math-physique,FSTA,47.0,G,A,G
9318,58.0,saint paul,math-physique,FSTA,62.4333318074,G,G,E
9380,54.0,saint paul,math-physique,FSTA,59.2000007629,G,G,E
9521,54.0,saint paul,bio-chimie,FSTA,48.25,G,A,G
9838,52.0,saint paul,math-physique,FSEG,55.5,G,G,G
10160,53.0,saint paul,math-physique,FD,49.25,G,A,G
10287,59.0,saint paul,latin philo,FD,66.3999977112,G,G,D
10513,52.0,saint paul,math-physique,FSTA,48.75,G,A,G
10920,66.0,saint paul,latin philo,FD,62.1500015259,G,G,G
11750,50.0,saint paul,math-physique,FSTA,48.5,G,A,G
7771,54.0,de bunia,commerciale et administrative,FSEG,61.7000007629,G,G,A
12113,51.0,de bunia,commerciale et administrative,FSEG,60.9000015259,G,G,G
1289,52.0,bulera,pedagogie,FPSE,65.6500015259,G,G,G
1846,52.0,bulera,pedagogie,FPSE,62.7000007629,G,G,G
3313,52.0,bulera,pedagogie,FPSE,57.9000015259,G,G,G
3936,51.0,bulera,pedagogie,FSDC,49.75,G,A,G
4792,51.0,bulera,sociale,FSDC,61.7999992371,G,G,G
4811,50.0,bulera,pedagogie,FSDC,54.0999984741,G,A,G
5031,58.0,bulera,sociale,FPSE,64.8000030518,G,G,A
5737,66.0,bulera,pedagogie,FPSE,62.8500022889,G,G,G
6166,50.0,bulera,pedagogie,FSEG,47.25,G,A,G
6265,50.0,bulera,pedagogie,FSEG,62.0,G,G,A
6331,58.0,bulera,latin philo,FD,60.9666659037,G,G,E
6951,58.0,bulera,pedagogie,FPSE,63.9000015259,G,G,G
7046,54.0,bulera,sociale,FT,73.25,A,G,A
7051,52.0,bulera,sociale,FT,62.0,G,G,G
7376,50.0,bulera,sociale,FSDC,58.5,G,G,G
7510,51.0,bulera,math-physique,FT,70.7250003815,D,G,A
7516,57.0,bulera,sociale,FT,58.7250003815,G,E,F
8233,53.0,bulera,pedagogie,FD,56.799999237,G,G,G
8284,55.0,bulera,latin philo,FPSE,62.4000002543,G,G,G
8449,69.0,bulera,pedagogie,FSEG,66.0333328247,G,G,A
9052,51.0,bulera,pedagogie,FT,58.7666664124,G,G,G
9101,57.0,bulera,pedagogie,FSDC,60.0,G,G,G
9117,62.0,bulera,pedagogie,FSDC,63.6333325704,G,G,C
9252,50.0,bulera,latin philo,FD,61.6999982198,G,G,C
9535,62.0,bulera,pedagogie,FPSE,59.2999992371,G,G,G
9545,65.0,bulera,latin philo,FD,59.4500007629,G,G,G
9556,51.0,bulera,pedagogie,FSDC,62.4666659037,G,G,C
10298,52.0,bulera,pedagogie,FD,52.0999984741,G,A,G
10368,63.0,bulera,pedagogie,FSTA,52.4500007629,G,D,G
10646,54.0,bulera,pedagogie,FPSE,48.5,G,A,G
11583,51.0,bulera,pedagogie,FSDC,49.9000015259,G,A,G
11595,56.0,bulera,pedagogie,FD,55.5999984741,G,G,G
11906,52.0,bulera,sociale,FD,59.4000015259,G,G,G
3617,59.0,fadhili,pedagogie,FPSE,59.3500003815,G,G,D
4648,55.0,fadhili,pedagogie,FD,68.7000007629,G,G,A
5177,56.0,fadhili,pedagogie,FSEG,63.2000007629,G,G,A
6285,56.0,fadhili,bio-chimie,FSTA,60.1333325704,G,G,G
6706,55.0,fadhili,pedagogie,FSDC,62.2999992371,G,G,G
7641,57.0,fadhili,bio-chimie,FSTA,51.5999997457,G,C,G
7666,51.0,fadhili,bio-chimie,FSTA,43.9750003815,G,A,G
8612,53.0,fadhili,pedagogie,FSEG,47.5,G,A,G
8646,51.0,fadhili,pedagogie,FD,59.633333842,G,G,G
8892,59.0,fadhili,pedagogie,FD,57.1000003815,G,G,A
8948,59.0,fadhili,pedagogie,FSEG,61.633333842,G,G,A
9518,61.0,fadhili,bio-chimie,FSTA,57.5,G,G,D
9543,58.0,fadhili,pedagogie,FSEG,57.3333333333,G,G,G
10106,65.0,fadhili,bio-chimie,FSTA,67.4500007629,G,G,A
10732,72.0,fadhili,pedagogie,FD,56.75,G,G,G
10852,70.0,fadhili,pedagogie,FSEG,56.2000007629,G,G,G
11614,58.0,fadhili,pedagogie,FSTA,54.0999984741,G,G,G
11806,59.0,fadhili,pedagogie,FM,62.2999992371,G,G,G
4783,53.0,kalangala,sociale,FSDC,60.0,G,G,G
10789,51.0,kalangala,pedagogie,FPSE,49.5,G,A,G
12149,53.0,kalangala,pedagogie,FSDC,56.2000007629,G,G,G
356,60.0,esise/gisenyi,economie,FSEG,59.9000015259,G,G,G
429,56.8765221107,"c,s, umoja",commerciale et administrative,FD,49.0,G,A,G
644,50.0,inst. mpinga,pedagogie,FD,64.2000007629,G,G,A
827,60.0,auto,commerciale et administrative,FSEG,47.25,G,A,G
1295,51.0,kiwele,bio-chimie,FD,49.25,G,A,G
1670,51.0,imaki/kirumba,commerciale et administrative,FM,62.1499996185,G,G,D
1963,58.0,kitumaini,math-physique,FSDC,48.0,G,A,G
2271,60.0,lumiere,pedagogie,FSDC,49.75,G,A,G
2459,60.0,mahamba,electricite,FSTA,47.0,G,A,G
2515,54.0,institut lwanga,pedagogie,FPSE,62.1499996185,G,G,A
2958,56.8765221107,groupe scol. ndbc de byumba,sociale,FSEG,61.5999984741,G,G,A
3053,51.0,mikeno isl,sociale,FD,47.0,G,A,G
3106,52.0,bukinanyana,pedagogie,FT,49.5,G,A,G
3126,51.0,ufamandu,pedagogie,FT,62.0,G,G,A
3251,54.0,lycee mwandu,bio-chimie,FSEG,63.6000010173,G,G,E
3298,61.0,inst lwanga,pedagogie,FPSE,68.9499969482,D,G,A
3574,50.0,auto,pedagogie,FD,67.1999969482,G,G,A
3577,56.0,i de bkv,bio-chimie,FD,68.0,G,G,A
3611,50.0,hodari,pedagogie,FD,60.0,G,G,G
3634,50.0,rutoboko,commerciale et administrative,FSEG,56.5,G,G,G
3645,54.0,humule,pedagogie,FSTA,59.4000002543,G,E,G
3647,52.0,bashu,pedagogie,FT,65.8000030518,G,G,G
3650,53.0,bukinanyana,pedagogie,FT,60.133333842,G,G,E
3656,51.0,mikeno isl,sociale,FSDC,60.0,G,G,G
3659,64.0,sainte famille,pedagogie,FD,61.0,G,G,G
3669,50.0,jikaze,commerciale et administrative,FSEG,63.2999992371,G,G,A
3712,51.0,rutoboko,commerciale et administrative,FT,63.5,G,G,G
3718,63.0,kashali,latin philo,FSEG,56.7999992371,G,G,A
3776,55.0,lycee mwandu,latin philo,FD,70.0999984741,A,G,A
3792,56.0,kasika,pedagogie,FPSE,66.0,G,G,A
3804,53.0,katana,pedagogie,FPSE,65.9000015259,G,G,G
3954,53.0,imani panzi,pedagogie,FD,68.3000030518,G,G,A
3992,67.0,inst de katwa,math-physique,FSTA,68.9000015259,D,G,D
4023,54.0,i lwanga,bio-chimie,FSDC,56.7833328247,G,E,G
4040,51.0,ujasiri,pedagogie,FD,55.0999984741,G,G,G
4057,52.0,rwabika,bio-chimie,FT,64.8000030518,G,G,G
4094,56.8765221107,utfm,inconnu,FSTA,65.3000030518,G,G,G
4128,50.0,jikaze,commerciale et administrative,FSDC,62.5,G,G,A
4136,52.0,kasika,pedagogie,FD,62.7000007629,G,G,A
4140,55.0,kasika,pedagogie,FSEG,56.6166674296,G,E,G
4143,55.0,katana,pedagogie,FPSE,49.25,G,A,G
4177,51.0,ujasiri,pedagogie,FSEG,65.8000030518,G,G,G
4197,58.0,enano,pedagogie,FSTA,47.25,G,A,G
4225,51.0,nidunga,pedagogie,FSEG,51.5249996185,G,D,G
4231,59.0,l mapema,pedagogie,FSEG,63.5,G,G,G
4236,52.0,mikeno isl,commerciale et administrative,FSEG,54.4000015259,G,A,G
4245,54.0,tumaini letu,pedagogie,FSDC,55.6749992371,G,D,G
4249,58.0,nikisi,bio-chimie,FSTA,75.3499984741,A,G,D
4255,59.0,mikeno isl,commerciale et administrative,FSEG,60.5999984741,G,G,G
4278,54.0,sainte famille,bio-chimie,FSTA,54.2250003815,G,D,G
4358,60.0,l mapendo,pedagogie,FSEG,57.4000015259,G,G,G
4363,52.0,mikeno isl,sociale,FSDC,58.5999984741,G,G,G
4364,59.0,l mapema,pedagogie,FSEG,59.7000007629,G,G,G
4377,51.0,bambu,pedagogie,FSTA,47.9500007629,G,A,G
4383,56.0,mahamba,electricite,FSTA,65.4499988555,G,G,G
4390,52.0,adventiste/bunia,mec gene,FSTA,55.8666661581,G,C,G
4392,51.0,lisalisi,commerciale et administrative,FD,65.4000015259,G,G,G
4450,55.0,rutoboko,commerciale et administrative,FSEG,59.0999984741,G,G,G
4508,53.0,mikeno isl,sociale,FSEG,62.7999992371,G,G,A
4553,52.0,hodari,sociale,FSEG,60.7999992371,G,G,G
4554,51.0,kirumba,commerciale et administrative,FSEG,63.2000007629,G,G,G
4561,62.0,lumiere,pedagogie,FSEG,62.0,G,G,G
4562,53.0,katana,commerciale et administrative,FSEG,61.0999984741,G,G,G
4602,54.0,la releve,pedagogie,FSDC,54.9000015259,G,A,G
4628,52.0,oicha,math-physique,FSDC,60.5999984741,G,G,G
4630,56.0,mikeno isl,sociale,FSDC,59.1499996185,G,D,G
4631,58.0,macha,sociale,FSDC,62.4000015259,G,G,G
4635,50.0,uaminifu,pedagogie,FT,66.3999977112,G,G,D
4637,50.0,kasuo,pedagogie,FT,65.3999977112,G,G,D
4638,52.0,auto,pedagogie,FT,61.0,G,G,D
4644,50.0,seamen,pedagogie,FT,61.7000007629,G,G,G
4659,59.0,lycee mwinda,pedagogie,FD,63.8499984741,G,G,A
4669,52.0,ilambula,sociale,FD,60.7000007629,G,G,A
4691,60.0,maadibisho,pedagogie,FSDC,57.4000015259,G,G,G
4701,54.0,lwanga,bio-chimie,FSDC,67.3000030518,G,G,G
4709,52.0,losa,pedagogie,FD,60.7999992371,G,G,G
4711,51.0,ufamandu,pedagogie,FD,61.7999992371,G,G,G
4716,51.0,l mwandu,latin philo,FD,70.25,D,G,A
4733,55.0,mugunga,sociale,FSDC,48.25,G,A,G
4751,52.0,de beni,sociale,FSDC,48.375,G,A,G
4760,55.0,mikeno isl,sociale,FSDC,47.25,G,A,G
4768,56.0,gs 8 mars,pedagogie,FSDC,66.4000015259,G,G,G
4770,59.0,tumaini letu,latin philo,FD,64.2999992371,G,G,A
4778,50.0,nyabibwe,pedagogie,FSDC,58.2999992371,G,A,G
4791,50.0,edap/upn,pedagogie,FSDC,55.3500003815,G,D,G
4808,57.0,de kalamu,coupe couture,FSDC,65.0999984741,G,G,G
4815,55.0,kayanja,pedagogie,FD,48.0,G,A,G
4820,55.0,kahya cibanda,pedagogie,FD,57.0,G,G,G
4860,51.0,ruwenzori,pedagogie,FD,60.2999992371,G,G,G
4861,52.0,sake,pedagogie,FD,59.4000015259,G,G,G
4864,53.0,luapula,pedagogie,FSDC,62.3333333334,G,G,G
4866,50.0,belge,commerciale et administrative,FD,62.7999992371,G,G,G
4882,55.0,mugunga,sociale,FD,60.6999994914,G,G,E
4891,54.0,bagira,pedagogie,FD,49.75,G,A,G
4895,56.0,katana,pedagogie,FSDC,65.0999984741,G,G,A
4907,53.0,luka,pedagogie,FPSE,57.0999984741,G,G,G
4925,57.0,mwana,latin philo,FD,56.866666158,G,E,G
4941,51.0,l mwandu,bio-chimie,FSDC,60.9666671753,G,G,E
4942,52.0,petits génies,nutr,FSDC,57.0999984741,G,G,G
4980,55.0,kasika,pedagogie,FSDC,48.75,G,A,G
4984,60.0,rutoboko,sociale,FSDC,49.75,G,A,G
4989,55.0,it bugabo,sociale,FSDC,62.5500011444,G,G,G
4998,52.0,ruwenzori,sociale,FSDC,60.0,G,G,G
5020,51.0,bikuka,pedagogie,FPSE,64.0,G,G,A
5028,50.0,auto,pedagogie,FSEG,53.1666666666,G,E,G
5047,54.0,kanzulinzuli,latin philo,FD,68.6999969482,G,G,G
5089,57.0,kyatenga,pedagogie,FPSE,65.9000015259,G,G,G
5098,52.0,gs 8 mars,pedagogie,FPSE,52.1499996185,G,D,D
5116,53.0,lumiere,pedagogie,FSDC,55.0999984741,G,A,G
5126,53.0,mambowa,pedagogie,FT,63.25,G,G,D
5129,56.8765221107,belge,inconnu,FD,76.5,A,G,A
5130,52.0,lwanga,pedagogie,FD,64.6999969482,G,G,A
5145,53.0,oicha,construction,FSTA,49.0,G,A,G
5170,55.0,bagira,sociale,FSDC,54.3250007629,G,D,G
5182,64.0,itm tulizeni/kyondo,inconnu,FSDC,65.4000015259,G,G,A
5183,53.0,mugeri,latin philo,FSDC,61.9000015259,G,G,A
5192,52.0,bukinanyana,pedagogie,FPSE,48.25,G,G,G
5196,59.0,mahamba,electricite,FSTA,47.75,G,A,G
5208,50.0,auto,pedagogie,FT,67.8500022889,D,G,D
5662,52.0,kanyabayonga,pedagogie,FPSE,69.3333333333,E,G,C
5670,52.0,gs de la salle,pedagogie,FD,59.2000007629,G,G,F
5671,60.0,auto,pedagogie,FSEG,55.25,G,G,G
5695,60.0,mugunga,pedagogie,FPSE,61.3333333333,G,G,C
5720,59.0,vuhika,latin philo,FD,69.0000025432,E,G,A
5746,57.0,vikanzu,pedagogie,FT,69.2666676839,C,G,A
5758,52.0,vuhika,latin philo,FT,72.3999977112,A,G,A
5767,58.0,visolo,sociale,FD,66.0999984741,G,G,G
5776,55.0,i katwa,pedagogie,FT,59.5999984741,G,G,G
5850,53.0,itav bbo,nutr,FSDC,61.0,G,G,G
6074,53.0,malende,commerciale et administrative,FSEG,59.7000007629,G,G,A
6157,60.0,umoja fs,bio-chimie,FSEG,59.6999988556,G,G,G
6213,53.0,rufunda,pedagogie,FSDC,61.4500007629,G,G,G
6219,56.0,ujasiri,commerciale et administrative,FSEG,60.3999996185,G,G,G
6223,51.0,gs de la salle,latin philo,FSEG,61.1500015259,G,G,G
6258,50.0,tujikaze,pedagogie,FSDC,63.2000007629,G,G,G
6268,62.0,pt seminaire tumaini letu,latin philo,FD,62.6000003815,G,G,G
6273,53.0,jikaze,commerciale et administrative,FSEG,62.2000007629,G,G,G
6297,55.0,bagira,pedagogie,FSEG,47.25,G,A,G
6338,68.0,hekima,pedagogie,FSTA,48.2749996185,G,A,G
6351,52.0,mululu,pedagogie,FD,64.5000025432,G,G,C
6352,52.0,diabena,commerciale et administrative,FD,60.8333346049,G,G,E
6373,55.0,mikeno isl,commerciale et administrative,FSEG,57.2000007629,G,G,G
6380,63.0,uaminifu,commerciale et administrative,FSEG,62.3499984741,G,G,G
6395,56.0,utamaduni,pedagogie,FD,61.0,G,G,E
6412,66.0,lwanga,pedagogie,FSEG,64.0666656494,G,G,G
6427,59.0,mulo,pedagogie,FSEG,70.5999984741,A,G,A
6430,68.0,luka,pedagogie,FSDC,64.0666681926,G,G,G
6434,50.0,st michel,nutr,FSDC,59.2999992371,G,G,G
6487,68.0,auto,pedagogie,FSEG,53.2999992371,G,D,G
6495,59.0,muku,bio-chimie,FSTA,56.4500007629,G,E,G
6509,58.0,nyantende,pedagogie,FSTA,56.7666676839,G,E,G
6546,52.0,mgr byaghene,commerciale et administrative,FSEG,59.066666921,G,G,E
6559,51.0,de beni,sociale,FSDC,55.0,G,E,G
6577,51.0,lwanga,sociale,FSDC,54.7999992371,G,A,G
6582,59.0,kitundu,math-physique,FSTA,50.9166666667,G,A,G
6592,59.0,mwangaza,latin philo,FD,70.1500015259,D,G,A
6599,70.0,gs tumba,latin philo,FSEG,55.2000007629,G,D,G
6601,61.0,mapera,pedagogie,FSEG,54.8500010173,G,E,G
6606,52.0,auto,pedagogie,FSDC,62.7999992371,G,G,G
6608,58.0,mutambala,pedagogie,FSDC,61.9500007629,G,G,G
6612,66.0,mwenga,bio-chimie,FSEG,58.4500007629,G,G,G
6619,50.0,kanyabayonga,electricite,FSTA,59.6666666667,G,E,G
6621,50.0,kibabi,math-physique,FSTA,58.5,G,E,G
6632,60.0,auto,pedagogie,FSTA,60.1333325704,G,G,G
6640,57.0,lwanga,bio-chimie,FSEG,59.6666666666,G,G,C
6674,53.0,i katwa,pedagogie,FSDC,65.5999984741,D,G,D
6678,64.0,kamole,sociale,FSEG,47.125,G,A,G
6680,54.0,de beni,sociale,FD,61.0,G,G,G
6681,61.0,tuendelee,pedagogie,FD,61.0999984741,G,G,A
6707,53.0,utamaduni,pedagogie,FPSE,63.0,G,G,G
6717,63.0,mgr byaghene,pedagogie,FD,59.6000003815,G,G,G
6722,56.0,cirezi,bio-chimie,FSTA,60.8666674296,G,G,G
6742,58.0,mwandu,bio-chimie,FSTA,61.633333842,G,G,E
6746,50.0,1uto,pedagogie,FSDC,63.7000007629,G,G,G
6754,50.0,nyabiondo,pedagogie,FT,62.9000015259,G,G,G
6756,55.0,kyatenga,pedagogie,FT,67.6000010173,G,G,C
6769,61.0,mikeno isl,sociale,FD,66.8500022888,G,G,A
6773,52.0,mont kitenge,pedagogie,FD,55.066666921,G,E,G
6829,53.0,utaniadun,pedagogie,FSEG,57.8500003815,G,G,G
6839,50.0,lumiere,bio-chimie,FSEG,60.4000015259,G,G,G
6886,58.0,buramba,pedagogie,FT,59.5,G,G,G
6912,52.0,mwajengo,bio-chimie,FSDC,61.5999984741,G,G,G
6914,72.0,gs 8 mars,pedagogie,FPSE,74.9000015259,A,G,A
6926,59.0,mwangaza,pedagogie,FD,59.7333335876,G,G,G
6942,50.0,itcb,pedagogie,FSDC,58.8999996185,G,G,G
6952,55.0,bandari,commerciale et administrative,FD,57.5999997457,G,G,G
6964,54.0,mikeno isl,sociale,FD,58.9666671753,G,G,G
6977,56.8765221107,itm kizito,hospitalière,FSDC,48.5,G,A,G
6980,50.0,bugarula,pedagogie,FSDC,49.25,G,A,G
6987,55.0,kirumba,latin philo,FSDC,67.1999969482,G,G,A
6989,56.8765221107,itm,inconnu,FSDC,71.3000030518,A,G,A
6995,53.0,edap/isp bukavu,bio-chimie,FSDC,63.3999977111,G,G,A
7006,50.0,musanga,nutr,FSEG,58.0,G,G,G
7016,53.0,cirezi,pedagogie,FPSE,62.0,G,G,A
7032,61.0,luka,pedagogie,FPSE,55.1499996185,G,D,G
7034,61.0,buramba,pedagogie,FPSE,66.0500011444,F,G,D
7041,51.0,katana,pedagogie,FPSE,67.7666676839,E,G,C
7044,50.0,cibanda,pedagogie,FPSE,61.6499996186,G,G,B
7049,54.0,nderembi,pedagogie,FT,64.5333315531,G,G,E
7053,51.0,auto,pedagogie,FSEG,47.25,G,A,G
7055,65.0,lumiere,pedagogie,FSEG,54.8000005086,G,E,G
7062,51.0,mikeno isl,sociale,FSEG,58.0999984741,G,G,G
7082,51.0,kifungo,math-physique,FSEG,51.2999992371,G,D,G
7105,59.0,gracia,pedagogie,FSEG,53.3166656494,G,E,G
7108,68.0,bikuka,pedagogie,FSEG,54.9666659037,G,E,G
7112,60.0,maadibisho,bio-chimie,FSEG,57.433333079,G,G,G
7125,70.0,institut bwinzi,pedagogie,FD,48.75,G,A,G
7146,63.0,mayele,math-physique,FSEG,61.2666664124,G,G,C
7168,52.0,maadibisho,bio-chimie,FSEG,55.4666659037,G,E,G
7196,51.0,luvango,commerciale et administrative,FSEG,57.4000002543,G,G,G
7200,52.0,lumiere,commerciale et administrative,FSEG,63.5,G,G,G
7222,63.0,mwandu,bio-chimie,FSEG,62.1500015259,G,E,C
7223,73.0,loyola,commerciale et administrative,FSEG,63.8249998093,G,G,A
7268,56.0,i katwa,commerciale et administrative,FSEG,60.5,G,G,C
7271,56.0,jikaze,commerciale et administrative,FSEG,47.5,G,A,G
7288,56.0,mikeno isl,sociale,FSDC,51.7000007629,G,A,G
7302,54.0,mikeno isl,inconnu,FD,57.7666664124,G,G,G
7310,77.0,auto,pedagogie,FD,56.3333333333,G,E,G
7311,56.8765221107,essi nyamirambo,math-physique,FSEG,61.5333328247,G,G,C
7327,76.0,kaoze,latin philo,FSDC,65.1666653951,G,G,G
7349,52.0,kanzulinzuli,sociale,FSDC,60.0,G,G,G
7364,65.0,hekima,pedagogie,FSDC,57.866666158,G,E,G
7368,57.0,uaminifu,pedagogie,FSDC,60.4000015259,G,G,G
7369,52.0,moliere,pedagogie,FSDC,59.8333333333,G,G,G
7374,51.0,salama,pedagogie,FSDC,53.5,G,A,G
7393,51.0,famila dei,nutr,FSDC,59.5333328247,G,G,G
7396,53.0,mikeno isl,sociale,FSDC,58.3000011444,G,G,G
7403,55.0,cirezi,pedagogie,FSDC,65.3666661581,G,G,C
7416,50.0,le germe,pedagogie,FSDC,48.5,G,A,G
7424,57.0,la vision,pedagogie,FSDC,64.1333325704,G,G,A
7427,51.0,totro,pedagogie,FSDC,56.5,G,E,G
7447,51.0,les petits génies,nutr,FSDC,60.6666666667,G,G,E
7452,58.0,cirezi,bio-chimie,FSDC,62.9666659037,G,G,G
7479,52.0,sainte famille,pedagogie,FPSE,62.6666679382,G,G,E
7501,63.0,mgr moke,commerciale et administrative,FSEG,58.5999984741,G,G,G
7502,54.0,g.s lemba,latin philo,FSEG,48.5,G,A,G
7508,51.0,kasika,pedagogie,FT,59.2000007629,G,G,G
7513,53.0,utamaduni,pedagogie,FT,60.566666921,G,G,E
7519,60.0,rwabika,bio-chimie,FSEG,58.0,G,G,G
7536,52.0,rwabika,inconnu,FSTA,47.75,G,A,G
7540,64.0,auto,pedagogie,FSTA,55.3166656494,G,C,G
7550,59.0,bwindi,bio-chimie,FSTA,44.75,G,A,G
7575,56.8765221107,gihundu,bio-chimie,FSTA,55.0333340963,G,C,G
7576,68.0,cirezi,bio-chimie,FSTA,71.1499996185,D,G,D
